player.name,season,player.team.code,player.team.tvCodes,player.team.name,minutesPlayed,cluster,cluster_prob_max,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,Height,offensiveReboundsPercentage,defensiveReboundsPercentage,assistsRatio,turnoversRatio,blocks,steals,pointsScored,usageProxy,pir,freeThrowsRate,freeThrowsPercentage,fieldGoalsAttempted,twoPointersPercentage,threePointersPercentage,3FGA_Pct,Corner_3FGA_Pct,0_1m_FGA_Pct,1_3.5m_FGA_Pct,3.5m_3pt_FGA_Pct
"NEDOVIC, NEMANJA",2024,RED,CZV,Crvena Zvezda Meridianbet Belgrade,18.57469135802469,1,0.9999930384833459,6.961516412116969e-06,0.9999930384833459,2.4213145744269486e-13,0.0,192.0,0.031,0.062,0.237,0.108,0.6,4.0,76.3,0.64604034428899,69.2,0.25,0.812,59.099999999999994,0.481,0.391,59.9,6.09,1.56,32.29,6.25
"FALL, MOUSTAPHA",2024,OLY,OLY,Olympiacos Piraeus,17.37238095238095,3,1.0,5.4035815431406374e-226,5.946206759268649e-214,6.0615525816335795e-27,1.0,218.00000000000003,0.09,0.111,0.27,0.133,11.3,4.0,81.5,0.4086946987555507,117.8,0.5760000000000001,0.412,47.6,0.737,0.0,0.0,0.0,40.68,55.93,3.39
"BIBEROVIC, TARIK",2024,ULK,FBB,Fenerbahce Beko Istanbul,22.485135135135135,0,0.9999995081538263,0.9999995081538263,4.499610613360704e-07,4.18851123255458e-08,0.0,200.99999999999997,0.045,0.1169999999999999,0.127,0.11,1.5,4.6,93.9,0.4892120920728409,76.1,0.122,0.833,72.30000000000001,0.514,0.432,62.5,13.51,1.01,20.61,15.88
"BRIZUELA, DARIO",2024,BAR,BAR,FC Barcelona,18.345833333333335,1,0.9779107810271981,0.022089218972795706,0.9779107810271981,6.197318344262791e-15,0.0,188.0,0.019,0.072,0.193,0.115,0.7,3.4,88.4,0.6159436747672041,74.4,0.188,0.7959999999999999,63.9,0.5329999999999999,0.46,53.26,3.6,1.15,33.72,11.88
"ANDERSON, JUSTIN",2024,BAR,BAR,FC Barcelona,19.57072072072072,0,0.9994496759101831,0.9994496759101831,7.529910394147961e-10,0.0005503233368261012,0.0,198.0,0.043,0.125,0.188,0.074,3.7,9.2,97.2,0.3730061914516537,115.3,0.231,0.8809999999999999,67.0,0.626,0.413,41.21,22.67,11.54,34.07,13.19
"OSMAN, CEDI",2024,PAN,PAO,Panathinaikos AKTOR Athens,19.822649572649578,2,0.9980279303902383,0.0007440027548923407,0.001228066854868886,0.9980279303902383,0.0,204.0,0.031,0.128,0.073,0.07,1.7,5.1,105.5,0.4590708203082891,93.4,0.4529999999999999,0.7909999999999999,71.4,0.552,0.377,54.33,18.84,3.54,39.37,2.76
"WILLIAMS-GOSS, NIGEL",2024,OLY,OLY,Olympiacos Piraeus,22.90619047619048,1,0.9999999129341812,5.589522787006859e-34,0.9999999129341812,8.706581867105114e-08,0.0,192.0,0.009,0.104,0.264,0.14,0.4,5.8,67.1,0.563166538469534,66.7,0.41,0.828,50.5,0.478,0.357,30.84,10.0,2.2,55.07,11.89
"DECK, GABRIEL",2024,MAD,RMB,Real Madrid,23.375595238095237,1,0.8884431501142924,0.016064856336460886,0.8884431501142924,0.09549199354924659,0.0,200.0,0.05,0.105,0.16,0.119,2.1,5.3,91.4,0.3721830358279646,98.4,0.34,0.654,62.7,0.618,0.412,33.33,11.76,5.23,56.21,5.23
"HALL, DEVON",2024,ULK,FBB,Fenerbahce Beko Istanbul,23.472395833333337,1,0.9990700993304384,0.000929898175611514,0.9990700993304384,2.4939498708817643e-09,0.0,196.0,0.035,0.075,0.301,0.114,0.6,4.5,69.4,0.4771562340515232,78.3,0.237,0.8220000000000001,52.9,0.536,0.387,48.95,17.2,3.68,33.68,13.68
"PAPAGIANNIS, GEORGIOS",2024,MCO,ASM,AS Monaco,16.508045977011495,2,1.0,6.679721288844069e-30,0.0,1.0,0.0,220.00000000000003,0.078,0.17,0.079,0.095,20.5,7.4,111.2,0.3937473889430441,134.4,0.135,0.9,78.0,0.667,0.3929999999999999,18.92,3.57,25.0,45.95,10.14
"BOLMARO, LEANDRO",2024,MIL,EA7,EA7 Emporio Armani Milan,22.40266666666667,1,0.990036069177395,2.317911809542861e-12,0.990036069177395,0.009963930820287287,0.0,200.0,0.024,0.107,0.2769999999999999,0.104,1.8,9.7,62.2,0.4954767289608379,79.4,0.303,0.674,54.6,0.509,0.222,23.68,19.44,7.89,48.03,20.39
"SPAGNOLO, MATTEO",2024,BER,BER,ALBA Berlin,20.73827160493827,1,0.9999999998834368,1.1645071878982073e-10,0.9999999998834368,1.126295117102679e-13,0.0,193.0,0.0279999999999999,0.085,0.239,0.136,0.2,3.1,60.8,0.7618764138587928,56.1,0.2689999999999999,0.797,55.900000000000006,0.4479999999999999,0.261,19.33,4.35,4.62,42.02,34.03
"LOYD, JORDAN",2024,MCO;TEL,ASM;MTA,AS Monaco;Maccabi Playtika Tel Aviv,21.19761904761905,1,0.9991350308363868,0.0008479422996300553,0.9991350308363868,1.7026863983151423e-05,0.0,193.0,0.034,0.13,0.161,0.102,1.1,5.6,88.1,0.5047736717960237,84.1,0.324,0.897,64.6,0.521,0.369,50.62,10.66,0.83,31.95,16.6
"HAYES, KEVARRIUS",2024,PRS,PBB,Paris Basketball,20.226754385964913,3,0.9999999999999627,1.014820255340186e-112,3.6027506574827296e-226,3.742413310901556e-14,0.9999999999999627,206.0,0.095,0.156,0.076,0.143,13.4,15.5,103.2,0.3114686558102218,143.1,0.442,0.7829999999999999,65.4,0.619,0.0,0.64,0.0,22.44,64.1,12.82
"PETERS, ALEC",2024,OLY,OLY,Olympiacos Piraeus,16.43208333333333,0,0.9999584406403157,0.9999584406403157,8.160866981507109e-09,4.155119881642183e-05,0.0,206.0,0.069,0.125,0.114,0.061,0.7,3.9,116.2,0.4259958921824683,128.8,0.322,0.938,72.3,0.5529999999999999,0.523,43.56,22.73,4.46,34.16,17.82
"JAITEH, MAM",2024,MCO,ASM,AS Monaco,14.638709677419357,3,0.999999999999929,6.922251647304932e-106,7.907652679480817e-144,7.106333574853633e-14,0.999999999999929,211.0,0.123,0.1939999999999999,0.079,0.149,3.5,6.1,102.6,0.5055090348171,122.3,0.377,0.632,66.2,0.6559999999999999,0.0,0.0,0.0,18.54,81.46,0.0
"BLOSSOMGAME, JARON",2024,MCO,ASM,AS Monaco,24.065,0,0.9995256145452909,0.9995256145452909,1.1332416621343543e-11,0.00047438544337644463,0.0,200.99999999999997,0.064,0.14,0.069,0.059,2.3,5.9,101.5,0.3158113442759193,119.9,0.242,0.638,78.8,0.613,0.312,32.08,11.69,13.75,46.67,7.5
"VOIGTMANN, JOHANNES",2024,MUN,BAY,FC Bayern Munich,23.643055555555556,0,0.9988229198736484,0.9988229198736484,0.0007224314798289803,0.00045464864652279644,0.0,211.0,0.06,0.198,0.252,0.154,2.0,5.5,67.9,0.406038888562533,95.7,0.151,0.69,55.7,0.602,0.349,56.77,18.35,9.9,26.56,6.77
"YURTSEVEN, OMER",2024,PAN,PAO,Panathinaikos AKTOR Athens,14.579569892473115,2,1.0,9.977834021050083e-17,2.0521665205546638e-82,1.0,0.0,209.0,0.157,0.171,0.069,0.165,8.4,4.6,99.6,0.576148683531234,111.1,0.268,0.708,68.5,0.633,0.4,5.59,0.0,27.93,61.45,5.03
"ZIZIC, ANTE",2024,VIR,VIR,Virtus Segafredo Bologna,16.474,3,0.9999999999998446,6.729768485718595e-106,1.2957671726626897e-184,1.5592564259531012e-13,0.9999999999998446,210.0,0.132,0.133,0.044,0.115,8.8,4.4,110.0,0.4431224960543887,129.6,0.336,0.644,73.3,0.642,0.0,0.0,0.0,19.4,76.12,4.48
"JANTUNEN, MIKAEL",2024,PRS,PBB,Paris Basketball,25.51315789473684,0,0.9999916063336888,0.9999916063336888,3.073460128500073e-14,8.393666280577938e-06,0.0,204.0,0.068,0.144,0.136,0.059,2.8,9.4,99.7,0.293965961835998,126.2,0.158,0.8240000000000001,75.2,0.632,0.3879999999999999,68.37,6.8,4.19,21.4,6.05
"McCORMACK, DAVID",2024,BER;MIL,BER;EA7,ALBA Berlin;EA7 Emporio Armani Milan,16.336309523809526,3,0.9999999999896181,6.024771898905194e-100,6.331494185930632e-128,1.0382353054718605e-11,0.9999999999896181,209.0,0.109,0.2319999999999999,0.064,0.188,1.2,9.2,94.6,0.5447986882856622,107.5,0.442,0.725,62.599999999999994,0.604,0.0,1.28,0.0,24.36,57.05,17.31
"ROGKAVOPOULOS, NIKOLAOS",2024,BAS,BKN,Baskonia Vitoria-Gasteiz,18.716666666666665,0,0.9999999811648597,0.9999999811648597,4.159427285964295e-13,1.8834724418885848e-08,0.0,202.99999999999997,0.076,0.163,0.104,0.059,0.7,5.2,104.5,0.4968833481745325,103.8,0.154,0.8109999999999999,78.4,0.527,0.435,61.25,14.29,2.5,26.67,9.58
"SATORANSKY, TOMAS",2024,BAR,BAR,FC Barcelona,23.705128205128204,1,0.9999999525679562,4.743204036814864e-08,0.9999999525679562,3.80513235239673e-15,0.0,200.99999999999997,0.043,0.12,0.414,0.142,0.8,7.5,46.9,0.5357490535424554,76.6,0.198,0.675,40.9,0.5,0.347,35.64,18.06,5.94,42.57,15.84
"BONGA, ISAAC",2024,PAR,PAR,Partizan Mozzart Bet Belgrade,24.98,0,0.9930170037224451,0.9930170037224451,1.4421436772107128e-28,0.006982996277554225,0.0,202.99999999999997,0.073,0.143,0.141,0.091,6.2,9.1,95.5,0.3202562049639711,121.7,0.273,0.933,68.6,0.492,0.412,61.82,38.24,4.85,29.7,3.64
"CAUSEUR, FABIEN",2024,MIL,EA7,EA7 Emporio Armani Milan,21.018181818181816,1,0.9998964660522114,1.2093534342783726e-06,0.9998964660522114,0.00010232459435418989,0.0,196.0,0.037,0.124,0.2019999999999999,0.104,1.6,12.6,99.4,0.3948961937716264,119.0,0.355,0.769,60.0,0.596,0.528,48.18,20.75,0.91,44.55,6.36
"MILLER-MCINTYRE, CODI",2024,RED,CZV,Crvena Zvezda Meridianbet Belgrade,25.374285714285715,1,0.9999027359578193,9.726404110234845e-05,0.9999027359578193,1.0784606711738828e-12,0.0,191.0,0.0289999999999999,0.121,0.275,0.127,0.0,3.8,61.6,0.6542056074766356,59.9,0.127,0.7140000000000001,56.7,0.525,0.305,38.79,10.16,6.06,33.33,21.82
"ROBERSON, ANDRE",2024,ASV,ASV,LDLC ASVEL Villeurbanne,25.840666666666667,2,0.9979820656775995,0.002017934322400849,1.047156358647169e-69,0.9979820656775995,0.0,200.0,0.086,0.201,0.133,0.152,10.0,10.7,77.8,0.4179458734294781,97.0,0.2339999999999999,0.61,64.8,0.524,0.357,40.0,18.57,12.0,38.86,9.14
"HIFI, NADIR",2024,PRS,PBB,Paris Basketball,19.967543859649123,1,0.9999997736822607,2.2631773939830653e-07,0.9999997736822607,1.1331624452565872e-19,0.0,184.0,0.025,0.092,0.081,0.091,0.0,3.7,91.3,0.8263409919606379,63.8,0.254,0.857,74.5,0.489,0.3429999999999999,59.83,3.93,0.85,26.5,12.82
"GRANT, JERIAN",2024,PAN,PAO,Panathinaikos AKTOR Athens,26.865040650406502,1,0.9999400572348432,2.5342368116492752e-05,0.9999400572348432,3.4600397039756474e-05,0.0,196.0,0.017,0.076,0.296,0.075,0.7,8.0,80.1,0.3982871323084372,99.2,0.294,0.847,55.7,0.55,0.43,46.53,28.95,3.27,32.24,17.96
"HERMANNSSON, MARTIN",2024,BER,BER,ALBA Berlin,21.780555555555555,1,1.0,1.6885913636237519e-22,1.0,2.378379855483008e-17,0.0,192.0,0.02,0.064,0.337,0.133,0.0,3.4,56.3,0.7759214385920162,63.5,0.305,0.81,46.8,0.5,0.29,32.63,8.06,3.68,41.05,22.63
"DAVIES, BRANDON",2024,PAR,PAR,Partizan Mozzart Bet Belgrade,18.717676767676767,2,0.9998313963483936,0.00016860364711494515,4.490927985075545e-12,0.9998313963483936,0.0,208.0,0.06,0.176,0.133,0.123,3.7,8.0,87.3,0.6090499446857883,94.7,0.324,0.595,65.1,0.514,0.492,26.64,1.54,9.02,45.9,18.44
"HERNANGOMEZ, WILLY",2024,BAR,BAR,FC Barcelona,15.836764705882354,3,0.9999999999992077,7.021393399744684e-117,9.642229416598818e-128,7.9318070126585e-13,0.9999999999992077,209.0,0.133,0.184,0.067,0.142,1.5,7.1,104.8,0.4988392608413037,137.0,0.583,0.6729999999999999,62.9,0.6409999999999999,0.0,0.6,0.0,13.69,77.38,8.33
"WILLIAMS, TREVION",2024,BER;TEL,BER;MTA,ALBA Berlin;Maccabi Playtika Tel Aviv,19.897395833333334,2,0.999999999880341,1.1965925887369138e-10,2.1510043597348663e-21,0.999999999880341,0.0,206.0,0.121,0.251,0.172,0.175,3.4,4.3,70.3,0.7036096641625003,78.3,0.239,0.667,59.1,0.5489999999999999,0.267,22.73,1.67,12.88,54.17,10.23
"BALDWIN IV, WADE",2024,ULK,FBB,Fenerbahce Beko Istanbul,24.224691358024693,1,0.9999999986383326,1.1136603997211917e-09,0.9999999986383326,2.4800694695198277e-10,0.0,193.0,0.0289999999999999,0.099,0.2269999999999999,0.13,0.7,5.4,67.5,0.6811232290286413,67.0,0.315,0.797,56.400000000000006,0.476,0.309,32.27,14.81,3.19,39.04,25.5
"OTURU, DAN",2024,IST,EFS,Anadolu Efes Istanbul,16.58815789473684,3,0.9999999999999591,1.0408815126364862e-134,3.197e-321,4.057147428653702e-14,0.9999999999999591,202.99999999999997,0.151,0.154,0.069,0.141,13.4,6.2,114.4,0.4641865630205442,144.9,0.466,0.685,65.6,0.716,0.0,0.52,0.0,41.88,51.83,5.76
"WARD, TYSON",2024,PRS,PBB,Paris Basketball,26.346929824561403,0,0.9845112671530118,0.9845112671530118,0.015198711182244314,0.00029002166474365146,0.0,198.0,0.043,0.168,0.109,0.083,1.5,7.9,91.5,0.4554610377719698,94.1,0.237,0.759,73.19999999999999,0.589,0.332,57.78,9.84,6.29,35.03,0.9
"WETZELL, YANNI",2024,BER,BER,ALBA Berlin,20.853571428571428,2,0.9999754833309089,2.451666902271451e-05,6.812857828816773e-14,0.9999754833309089,0.0,206.99999999999997,0.085,0.165,0.127,0.121,1.7,5.9,88.7,0.6042130501798253,90.1,0.312,0.6579999999999999,66.10000000000001,0.573,0.357,11.97,10.71,23.93,57.69,6.41
"BROWN, STERLING",2024,PAR,PAR,Partizan Mozzart Bet Belgrade,25.762254901960784,0,0.999933613067087,0.999933613067087,6.610435177941547e-05,2.8258113374733496e-07,0.0,198.0,0.031,0.1119999999999999,0.162,0.1119999999999999,1.4,6.2,96.2,0.5007325658833603,88.9,0.14,0.929,68.4,0.575,0.469,49.0,18.37,5.0,32.67,13.33
"SEDEKERSKIS, TADAS",2024,BAS,BKN,Baskonia Vitoria-Gasteiz,24.41133333333333,0,0.9980698146949767,0.9980698146949767,1.4528271571790647e-12,0.0019301853035697222,0.0,200.0,0.068,0.159,0.203,0.111,2.4,3.9,89.1,0.3400060081382964,139.5,0.278,0.743,61.0,0.605,0.444,35.71,15.56,10.32,46.83,7.14
"KALINIC, NIKOLA",2024,RED,CZV,Crvena Zvezda Meridianbet Belgrade,27.185714285714287,1,0.9112255506109014,5.914929155369207e-13,0.9112255506109014,0.08877444938850682,0.0,202.0,0.0559999999999999,0.128,0.2269999999999999,0.147,1.2,7.2,79.0,0.41933788754598,101.2,0.372,0.675,53.7,0.5770000000000001,0.435,42.79,31.52,7.91,45.12,4.19
"NAPIER, SHABAZZ",2024,MUN,BAY,FC Bayern Munich,20.602020202020203,1,0.9999999999823483,4.223277731409136e-31,0.9999999999823483,1.7652091558857216e-11,0.0,185.0,0.0289999999999999,0.107,0.249,0.145,0.0,8.7,80.0,0.6261521867032751,89.6,0.406,0.944,51.400000000000006,0.544,0.411,58.9,4.65,0.91,25.11,15.07
"VESELY, JAN",2024,BAR,BAR,FC Barcelona,21.17361111111111,2,0.9999999998592521,1.4074674855202236e-10,2.755533726010345e-21,0.9999999998592521,0.0,213.0,0.064,0.144,0.188,0.09,4.5,10.6,88.1,0.4817317153164971,113.8,0.293,0.7609999999999999,64.0,0.5589999999999999,0.5,8.92,0.0,9.55,31.21,50.32
"FORREST, TRENT",2024,BAS,BKN,Baskonia Vitoria-Gasteiz,24.780882352941177,1,0.9999894646791793,1.0535283536139925e-05,0.9999894646791793,3.728468622443965e-11,0.0,194.0,0.02,0.109,0.306,0.126,1.5,5.4,63.0,0.6214467984095899,75.9,0.247,0.818,51.1,0.522,0.3279999999999999,21.72,6.9,4.87,63.3,10.11
"BLATT, TAMIR",2024,TEL,MTA,Maccabi Playtika Tel Aviv,24.183333333333337,1,0.9999999999988098,1.1898477586431461e-12,0.9999999999988098,9.783882400359787e-25,0.0,184.0,0.018,0.096,0.386,0.165,0.0,2.6,50.9,0.7195037904893176,66.8,0.215,0.95,41.0,0.4589999999999999,0.356,80.11,4.7,0.54,6.45,12.9
"THOMPSON, DARIUS",2024,IST,EFS,Anadolu Efes Istanbul,26.32991452991453,0,0.9998996275446038,0.9998996275446038,0.00010037104871586159,1.4066797739292677e-09,0.0,193.0,0.027,0.063,0.34,0.091,3.3,7.0,71.9,0.5013309095630721,89.0,0.1969999999999999,0.792,52.3,0.556,0.441,50.56,12.5,5.2,38.66,5.58
"METU, CHIMEZIE",2024,BAR,BAR,FC Barcelona,20.038194444444446,2,0.7125921745813472,0.2874078254186528,1.2923385154693016e-19,0.7125921745813472,0.0,211.0,0.064,0.22,0.084,0.146,5.1,5.5,95.7,0.5739040027724831,103.0,0.184,0.75,71.3,0.624,0.364,28.06,14.55,13.78,40.31,17.86
"GUDURIC, MARKO",2024,ULK,FBB,Fenerbahce Beko Istanbul,22.038425925925925,1,0.9999994676630157,5.516126635248204e-22,0.9999994676630157,5.323369841483178e-07,0.0,196.0,0.022,0.118,0.2289999999999999,0.147,0.4,5.3,80.1,0.6171039640358801,87.4,0.3979999999999999,0.883,53.0,0.5820000000000001,0.384,48.26,10.4,4.25,42.47,5.02
"SORKIN, ROMAN",2024,TEL,MTA,Maccabi Playtika Tel Aviv,23.36060606060606,2,0.9623017387321006,0.03769826126548965,2.409726610411609e-12,0.9623017387321006,0.0,208.0,0.085,0.118,0.079,0.114,3.6,4.1,97.0,0.5693345440394345,89.5,0.267,0.847,72.2,0.5770000000000001,0.341,28.62,3.3,14.15,50.31,6.92
"RANDOLPH, LEVI",2024,TEL,MTA,Maccabi Playtika Tel Aviv,27.725757575757576,0,0.8648087578502706,0.8648087578502706,0.13039582197371852,0.004795420176010874,0.0,198.0,0.052,0.109,0.131,0.088,0.0,4.5,89.5,0.4833050986392699,90.7,0.309,0.915,68.7,0.482,0.39,26.97,8.54,3.62,37.83,31.58
"SLOUKAS, KOSTAS",2024,PAN,PAO,Panathinaikos AKTOR Athens,21.746153846153845,1,1.0,4.40791421009481e-106,1.0,1.0401386957226862e-19,0.0,190.0,0.02,0.087,0.345,0.118,0.6,5.9,65.6,0.6391934913335692,87.8,0.498,0.941,44.099999999999994,0.4539999999999999,0.366,59.41,6.34,2.51,27.62,10.46
"DIALLO, ALPHA",2024,MCO,ASM,AS Monaco,26.562380952380952,0,0.9522550070923634,0.9522550070923634,3.0006499110634594e-07,0.04774469284264553,0.0,200.99999999999997,0.066,0.113,0.145,0.1,2.6,8.5,95.6,0.451766730607196,101.6,0.24,0.667,68.4,0.606,0.44,26.04,4.0,12.85,51.39,9.72
"SAKO, NEAL",2024,ASV,ASV,LDLC ASVEL Villeurbanne,21.975252525252525,3,0.9999999999998881,4.480907272237592e-106,4.643285011529094e-165,1.1236698807757261e-13,0.9999999999998881,210.0,0.148,0.184,0.098,0.108,5.8,9.4,107.3,0.382248167130151,148.1,0.427,0.57,66.8,0.6809999999999999,0.0,0.0,0.0,24.32,70.27,5.41
"PARKER, JABARI",2024,BAR,BAR,FC Barcelona,27.21410256410256,0,0.9998457421949418,0.9998457421949418,3.138948786736607e-05,0.0001228683171909431,0.0,202.99999999999997,0.045,0.131,0.1159999999999999,0.102,1.5,5.4,91.6,0.5548593772082725,82.4,0.145,0.794,73.6,0.557,0.3829999999999999,45.27,14.29,5.77,27.02,21.94
"MUSA, DZANAN",2024,MAD,RMB,Real Madrid,21.786190476190477,1,0.99913227004728,5.095481397387046e-16,0.99913227004728,0.0008677299527196907,0.0,204.99999999999997,0.0289999999999999,0.118,0.146,0.123,1.0,3.1,89.0,0.6288387139078927,91.1,0.476,0.812,60.400000000000006,0.5329999999999999,0.372,41.72,3.31,3.45,47.24,7.59
"FOURNIER, EVAN",2024,OLY,OLY,Olympiacos Piraeus,25.79144144144144,1,0.9999796545596236,2.0339103476662202e-05,0.9999796545596236,6.3368999213491655e-09,0.0,199.0,0.027,0.074,0.1369999999999999,0.098,0.7,5.8,85.9,0.7250467191784411,67.3,0.316,0.735,67.2,0.507,0.358,54.62,12.6,1.08,33.55,10.75
"WEILER-BABB, NICK",2024,MUN,BAY,FC Bayern Munich,26.347549019607843,1,0.9997465442261511,0.00025345577257121764,0.9997465442261511,1.2769918887796566e-12,0.0,197.0,0.059,0.135,0.38,0.124,0.5,11.8,63.3,0.4934045284563433,98.8,0.161,0.727,46.3,0.5670000000000001,0.435,67.32,9.42,1.95,21.46,9.27
"DE COLO, NANDO",2024,ASV,ASV,LDLC ASVEL Villeurbanne,20.593229166666667,1,0.9999999999999953,8.970130014308815e-35,0.9999999999999953,4.558946521990548e-15,0.0,196.0,0.02,0.079,0.281,0.147,0.2,4.7,72.3,0.7720984344571182,82.3,0.386,0.948,48.900000000000006,0.528,0.385,57.43,6.99,2.01,25.3,15.26
"SHIELDS, SHAVON",2024,MIL,EA7,EA7 Emporio Armani Milan,27.55535714285714,1,0.9981108796782832,0.0016330019658716824,0.9981108796782832,0.0002561183558451115,0.0,200.99999999999997,0.026,0.136,0.186,0.109,0.3,4.8,85.3,0.5080681744540212,94.7,0.317,0.727,61.9,0.532,0.422,41.98,12.75,4.94,39.09,13.99
"OKOBO, ELIE",2024,MCO,ASM,AS Monaco,25.163333333333338,1,0.9999999999444849,2.0597298816936533e-14,0.9999999999444849,5.549471741577091e-11,0.0,191.0,0.005,0.083,0.25,0.109,1.0,6.4,75.8,0.6557159888726982,81.2,0.361,0.878,55.3,0.498,0.389,33.86,5.56,2.51,31.66,31.97
"POIRIER, VINCENT",2024,IST,EFS,Anadolu Efes Istanbul,21.361538461538466,2,1.0,2.1114469941931685e-113,1.681812629496267e-264,1.0,0.0,213.0,0.118,0.165,0.131,0.103,13.9,6.1,102.9,0.4306805905653582,145.5,0.474,0.7040000000000001,63.4,0.659,0.0,2.19,20.0,42.11,45.61,10.09
"CORDINIER, ISAIA",2024,VIR,VIR,Virtus Segafredo Bologna,26.9156862745098,1,0.9999880099470962,4.43292739310738e-17,0.9999880099470962,1.199005290373851e-05,0.0,196.0,0.045,0.124,0.237,0.122,1.6,4.1,73.4,0.609310118744081,82.7,0.371,0.7979999999999999,55.1,0.568,0.2769999999999999,32.9,9.9,6.51,48.86,11.73
"HEZONJA, MARIO",2024,MAD,RMB,Real Madrid,27.061842105263157,0,0.9998890963209338,0.9998890963209338,5.747756137819355e-05,5.342611768760943e-05,0.0,202.99999999999997,0.023,0.191,0.095,0.096,0.8,5.1,92.4,0.59493363154568,89.0,0.181,0.8190000000000001,74.9,0.615,0.315,50.66,3.88,6.11,33.41,9.83
"HALL, DONTA",2024,BAS,BKN,Baskonia Vitoria-Gasteiz,21.501470588235293,3,0.9999999999999911,1.530973699785785e-155,0.0,8.645987531451683e-15,0.9999999999999911,206.99999999999997,0.1,0.185,0.1159999999999999,0.096,14.6,6.9,114.4,0.3534641953354763,187.9,0.599,0.691,62.4,0.7140000000000001,0.0,0.62,0.0,48.15,42.59,8.64
"MILUTINOV, NIKOLA",2024,OLY,OLY,Olympiacos Piraeus,19.86264367816092,3,0.9999999999999929,3.0804450062076724e-108,1.0109151648352607e-185,7.135954833527733e-15,0.9999999999999929,213.0,0.161,0.195,0.099,0.081,9.0,7.7,107.1,0.382627817482133,189.0,0.5479999999999999,0.8370000000000001,66.0,0.5820000000000001,0.0,0.0,0.0,23.29,61.64,15.07
"BRYANT, ELIJAH",2024,IST,EFS,Anadolu Efes Istanbul,27.032456140350877,1,0.9974184412962769,0.002560152061518973,0.9974184412962769,2.140664220405922e-05,0.0,196.0,0.03,0.157,0.178,0.127,1.3,6.6,78.6,0.6510692150436448,82.0,0.264,0.9,62.3,0.49,0.365,37.41,8.97,1.2,43.88,17.51
"PETRUSEV, FILIP",2024,OLY;RED,OLY;CZV,Olympiacos Piraeus;Crvena Zvezda Meridianbet Belgrade,20.1453125,2,0.9999999999999822,7.851173138086232e-27,1.8448222467818673e-14,0.9999999999999822,0.0,211.0,0.1,0.171,0.1169999999999999,0.094,3.7,5.4,97.2,0.660203211044753,110.1,0.5720000000000001,0.675,63.0,0.624,0.268,20.82,16.07,13.01,61.71,4.46
"TAVARES, WALTER",2024,MAD,RMB,Real Madrid,23.263333333333332,3,0.9999999999999964,1.854910904006573e-145,4.0988887687347856e-246,3.4719123582231034e-15,0.9999999999999964,220.00000000000003,0.127,0.1939999999999999,0.115,0.205,12.0,6.8,102.1,0.4298610116062473,152.9,0.424,0.722,57.3,0.738,0.0,0.0,0.0,31.0,64.63,4.37
"HERNANGOMEZ, JUANCHO",2024,PAN,PAO,Panathinaikos AKTOR Athens,27.32125,0,0.999865122389505,0.999865122389505,1.0364682239040188e-19,0.00013487761049507565,0.0,204.99999999999997,0.069,0.23,0.142,0.064,3.2,9.1,97.6,0.3733357734364276,149.9,0.22,0.631,72.3,0.569,0.43,48.14,17.61,13.22,34.92,3.73
"CLYBURN, WILL",2024,VIR,VIR,Virtus Bologna,27.430555555555557,0,0.9474923675107624,0.9474923675107624,0.05240284063923942,0.00010479184999844972,0.0,200.99999999999997,0.043,0.156,0.146,0.087,1.3,6.7,84.5,0.5942278481012658,94.5,0.22,0.8170000000000001,70.0,0.517,0.341,46.15,11.11,5.49,35.9,12.45
"LARKIN, SHANE",2024,IST,EFS,Anadolu Efes Istanbul,26.198214285714283,1,0.999976346065772,2.3653934227669724e-05,0.999976346065772,2.050222452894357e-16,0.0,182.0,0.017,0.099,0.2789999999999999,0.107,0.2,7.2,72.0,0.6221798105105311,95.2,0.241,0.8690000000000001,55.5,0.481,0.3929999999999999,57.31,11.03,1.98,26.09,14.62
"FRANCISCO, SYLVAIN",2024,ZAL,ZAL,Zalgiris Kaunas,25.491176470588236,1,1.0,5.101259786766702e-44,1.0,7.849642577395513e-20,0.0,180.0,0.024,0.1009999999999999,0.222,0.144,1.7,4.6,71.3,0.800276912426445,76.2,0.471,0.7559999999999999,52.5,0.479,0.342,60.0,4.11,5.75,25.21,9.04
"JOKUBAITIS, ROKAS",2024,TEL,MTA,Maccabi Rapyd Tel Aviv,24.464285714285715,1,0.9999999994416306,5.572003684736232e-10,0.9999999994416306,1.1688268812334632e-12,0.0,193.0,0.039,0.1119999999999999,0.2689999999999999,0.153,0.2,5.8,73.1,0.7030656934306568,90.3,0.282,0.857,51.3,0.602,0.371,25.0,14.52,2.02,44.35,28.63
"JONES, TYRIQUE",2024,PAR,PAR,Partizan Mozzart Bet Belgrade,22.633854166666666,3,0.9999999999995914,1.4877467647898916e-131,1.1082005004451724e-161,4.0865377177928357e-13,0.9999999999995914,206.0,0.145,0.178,0.09,0.144,5.7,9.2,100.9,0.5080884552546195,139.3,0.636,0.664,59.8,0.632,0.0,0.0,0.0,38.64,59.55,1.82
